Title,Publication Year,Image URL,Article Content,Article Description
"""Le vélo c'est mon dada, et ce qui m’anime c’est la rencontre"" François traverse la France à vélo pour livrer du courrier",2024,https://france3-regions.francetvinfo.fr/image/FcYDkB5ZRTOG6YL686DzCA21BGE/930x620/regions/2024/04/12/whatsapp-image-2024-04-12-at-14-03-03-66196072d322b768712564.jpeg,"Le vélo c'est son dada ! François Uzureau traverse la France pour distribuer du courrier. Il ne travaille pas à la poste et le joue les facteurs sur ses congés. Pour François, c'est la dimension huma… [+5448 chars]","Le vélo c'est son dada ! François Uzureau traverse la France pour distribuer du courrier. Il ne travaille pas à la poste et le joue les facteurs sur ses congés. Pour François, c'est la dimension humaine de son périple qui l'inspire."
"Judo, boulot, JO ? La course contre-la-montre du Franco-Béninois Valentin Houinato",2024,https://s.france24.com/media/display/879d3a3e-ed07-11ee-8e88-005056bf30b7/w:1280/p:16x9/JO%202024%20Valentin%20Houinato.jpg,"Originaire de la région parisienne, le judoka Valentin Houinato espère décrocher la qualification pour les JO 2024 sous les couleurs du Bénin. Pas facile quand on mène une double vie de journaliste e… [+11338 chars]","Originaire de la région parisienne, le judoka Valentin Houinato espère décrocher la qualification pour les JO 2024 sous les couleurs du Bénin. Pas facile quand on mène une double vie de journaliste et d’athlète de haut niveau. Pourtant, le jeune homme de 27 a…"
"Paris-Roubaix 2024 : la tranchée d’Arenberg, ce secteur pavé qui a brisé des dizaines de coureurs",2024,https://img.lemde.fr/2015/04/12/36/0/3682/2455/1440/960/60/0/ill_4614540_d887_763686.jpg,"Les coureurs passent dans la tranchée d'Arenberg, lors de Paris-Roubaix 2015. AFP/FRANCOIS LO PRESTI
La tranchée dArenberg est lendroit au monde où les cyclistes chutent le plus. Ce nest pas un col … [+3015 chars]","En prévision de l’épreuve, qui se tient ce dimanche, le célèbre secteur pavé a été réaménagé avec une chicane pour que le peloton l’aborde moins vite. Car il est le lieu le plus accidentogène du cyclisme, avec ses victimes stars et de nombreux oubliés."
Paracyclisme : la pistarde Marie Patouillet devient double championne du monde,2024,https://www.liberation.fr/resizer/9W1cwlptHYONXWHoOIOCl2pzzLk=/1200x630/filters:format(jpg):quality(70):focal(2367x1160:2377x1170)/cloudfront-eu-central-1.images.arcpublishing.com/liberation/RAPBW5SXRRCT5DBNVSF4TMKYZQ.jpg,"Une course, deux breloques en or autour du cou. Marie Patouillet a frappé un grand coup dimanche 24 mars en devenant double championne du monde de scratch (course avec un départ groupé) et domnium (u… [+2271 chars]","La Française de 35 ans a remporté dimanche 24 mars le scratch et l’omnium lors des mondiaux de para-cyclisme au Brésil. L’équipe de France repart de Rio avec 19 médailles, dont 7 en or."
"Paris-Roubaix 2024 : Mathieu van der Poel, la domination et le charme des vainqueurs à l’ancienne",2024,https://img.lemde.fr/2024/04/07/0/0/4800/3200/1440/960/60/0/99840a3_5128141-01-06.jpg,"Mathieu van der Poel, sur la route de Paris-Roubaix, le 7 avril 2024. BERNARD PAPON / AFP
Son maillot blanc est resté blanc. Pas une goutte de boue, de sang ou de goudron. Mathieu van der Poel a tra… [+2651 chars]","Le Néerlandais a triomphé, ce dimanche dans « l’enfer du Nord », devant son coéquipier Jasper Philipsen et le Danois Mads Pedersen. A 29 ans, son style et sa préparation tranchent avec la jeune génération."
Risques de canicule lors des JO 2024 : « Les athlètes qui ne se préparent pas ont plus de coups de chaleurs et de problèmes médicaux »,2024,https://img.lemde.fr/2024/03/26/0/0/5472/3648/1440/960/60/0/24a4b1b_1711458432676-000-1ks7a6.jpg,"Après lépreuve du 50 km marche des championnats du monde, à Doha, le 29 septembre 2019. MUSTAFA ABUMUNES / AFP
Responsable de la cellule « stress environnemental » du Centre de ressources dexpertise… [+2900 chars]","Sébastien Racinais est à la tête d’un groupe d’experts du CIO qui travaille sur les effets climatiques et la performance des sportifs. Il détaille, dans un entretien au « Monde » à quelques mois des Jeux, l’impact et les risques des hautes températures sur l’…"
"Cyclisme : Jonas Vingegaard blessé dans une chute au Pays basque, Roglic et Evenepoel abandonnent également",2024,https://www.liberation.fr/resizer/6Oog_vCyfJ2kvdTbrYBmvUHpwvQ=/1200x630/filters:format(jpg):quality(70):focal(727x454:737x464)/cloudfront-eu-central-1.images.arcpublishing.com/liberation/446HMLAP7NDIVIS7NY45Z43U5U.jpg,"La réalisation sest longtemps attardée sur ce corps inerte, allongé sur le flanc, légèrement recroquevillé. Durant quinze bonnes minutes, maillot largement déchiré, Jonas Vingegaard est resté ainsi d… [+1386 chars]",Le double vainqueur du tour de France a été évacué sur civière lors de la 4e étape ce jeudi 4 avril après être resté une grosse quinzaine de minutes allongé dans l’herbe sans bouger. Deux autres favoris de la prochaine Grande Boucle ont également été à terre.
Cyclisme : Patrick Lefevere s’excuse pour ses propos « dénigrants envers les femmes »,2024,https://img.20mn.fr/co-DT-FeR9ygjJwAloUX_Ck/1444x920_mandatory-credit-photo-by-shutterstock-14360135e-soudal-quick-step-ceo-patrick-lefevere-pictured-during-a-press-conference-of-cycling-team-soudal-quick-step-ahead-of-this-weekend-s-one-day-cycling-race-omloop-het-nieuwsblad-opening-race-of-the-flemish-classic-one-day-races-season-thursday-22-february-2024-cycling-omloop-het-nieuwsblad-press-conference-soudal-quick-step-kruisem-belgium-22-feb-2024-shutterstock-editorial-cycling-omloop-het-nieuwsblad-14360135e-2402221605,"Patrick Lefevere fait amende honorable. Cest ce quil écrit en tout cas dans un communiqué paru samedi soir sur le site de son équipe Soudal-Quick Step, à propos de deux déclarations sur les femmes qu… [+1589 chars]","Se faisant, il évite une amende de 20.000 euros infligée par l’Union cycliste internationale"
"Paris-Roubaix 2024 : pour Mathieu van der Poel, sur les pavés, une razzia sans partage",2024,https://www.liberation.fr/resizer/SXWUMSuaWBkMzmYXR5zXrDaSkbo=/1200x630/filters:format(jpg):quality(70):focal(2195x790:2205x800)/cloudfront-eu-central-1.images.arcpublishing.com/liberation/YCGY6443HRGVLA3GXU7SOK5UUE.jpg,"Trois sur trois pour léquipe Alpecin-Deceunick, qui poursuit son quasi sans-faute dans la campagne de classiques de la saison 2024. Après le Belge Jasper Philipsen à Milan-San Remo, Mathieu van der P… [+1819 chars]","Une semaine après son succès sur le Tour des Flandres, le cycliste néerlandais réalise le doublé en s’imposant sur «l’Enfer du Nord» ce dimanche 7 avril. Une énième démonstration de force qui laisse la concurrence pantoise."
"Vélo et partenariats : au Rwanda, Kagame parie sur le soft power sportif",2024,https://focus.courrierinternational.com/2024/04/05/0/0/4000/2667/1200/630/60/0/72feb9e_1712329193018-000-34jc6r2.jpg,"Le cyclisme rwandais a traversé des périodes difficiles, raconte Le Soir. Pas plus tard quen 2023, des scandales de corruption ont décapité la fédération rwandaise.
Le Tour du Rwanda, sous la houlet… [+172 chars]","C’est une compétition qui rassemble près de 2 millions de supporteurs, lesquels, sur le bord de la route, applaudissent les cyclistes, rapporte le quotidien belge Le Soir."
Test Garmin Forerunner 165 : la montre accessible à écran OLED,2024,https://www.journaldugeek.com/app/uploads/2024/04/165-3.jpg,Allons-y tout de go : notre test de la Garmin Forerunner 165 sest montré concluant. La dernière montre de sport intelligente lancée par Garmin condense bon nombre des fonctionnalités de ses modèles F… [+5670 chars],L’américain a revu sa montre sportive d’entrée de gamme pour proposer une version à écran OLED. L'intégration de fonctionnalités poussées dans un modèle abordable en fait un excellent choix.
HUAWEI Band 9 : ce bracelet connecté ne passera pas inaperçu,2024,https://www.journaldugeek.com/app/uploads/2024/04/bracelet-huawei-band-9.jpg,"Loin du smartphone, HUAWEI trouve un second souffle dans le domaine des écouteurs, des ordinateurs portables ou encore des montres connectées. Cette dernière catégorie englobe aussi les bracelets con… [+4371 chars]",HUAWEI annonce le lancement d'un nouveau bracelet connecté. Le Band 9 est une alternative accessible aux montres connectées qui mise sur le design.
JO 2024 : les derniers 250 000 billets en vente ce mercredi à 10 heures,2024,https://www.liberation.fr/resizer/gEjJuHwkeW7V-fmiLrCHN5GV0RM=/1200x630/filters:format(jpg):quality(70):focal(1362x1368:1372x1378)/cloudfront-eu-central-1.images.arcpublishing.com/liberation/UK77FSKESZDR3EM2DA5VN2QUP4.jpg,"Premier arrivé, premier servi. Une nouvelle salve de 250 000 billets pour les JO Paris 2024 est mise en vente ce mercredi 17 avril à 10 heures, soit 100 jours avant louverture de la compétition. Les … [+1997 chars]","Plusieurs dizaines de milliers de tickets vont être mis en vente ce mercredi 17 avril à 10 heures, soit 100 jours avant l’ouverture de la compétition. Cette dernière phase de vente officielle concerne tous les sports et toutes les catégories."
Comment l’Europe veut faciliter la pratique du vélo (électrique) grâce à ce texte fondateur,2024,https://images.frandroid.com/wp-content/uploads/2024/04/velo-strategie-europe.jpg,"Voulant transformer le vélo en transport du quotidien, la «Déclaration européenne pour le vélo» livre ses axes de développement basés sur la formation, le stationnement et linfrastructure. Un texte e… [+3688 chars]","Voulant transformer le vélo en transport du quotidien, la « Déclaration européenne pour le vélo » livre ses axes de développement basés sur la formation, le stationnement et l’infrastructure. Un texte en ce sens a été signé."
Garmin améliore ses montres avec cinq nouveautés bien pratiques,2024,https://images.frandroid.com/wp-content/uploads/2023/04/garmin-forerunner-265-2.jpg,"Garmin a lancé le déploiement de sa mise à jour de mars 2024 qui va permettre de faire profiter une large partie de sa gamme de montres de sport de cinq nouveautés. 
La Garmin Forerunner 265 en bas,… [+2835 chars]",Garmin a lancé le déploiement de sa mise à jour de mars 2024 qui va permettre de faire profiter une large partie de sa gamme de montres de sport de cinq nouveautés.
Séries Mania 2024 : Le Grand Prix décerné à la série française « Rematch »,2024,https://img.20mn.fr/61KMujlQSw-_FXdiVe41-ik/1444x920_series-mania-festival-day-four-lille-france-march-18-bruno-nahon-trine-dyrholm-tom-austen-andr-a-gulluni-yan-england-and-sarah-bolger-attends-day-four-of-the-series-mania-festival-on-march-18-2024-in-lille-france-mpp-13430151-credit-mpp-sipa-2403191350,"Le Grand Prix du festival Séries Mania à Lille a été attribué ce vendredi à la série française Rematch dArte, sur laffrontement entre le champion du monde des échecs Garry Kasparov et lordinateur Dee… [+2405 chars]",La série d’Arte raconte l’affrontement entre le champion du monde des échecs Garry Kasparov et l’ordinateur Deep Blue
Des enregistrements inédits de Marvin Gaye font surface en Belgique,2024,https://focus.courrierinternational.com/2024/04/02/0/0/2700/1788/1200/630/60/0/f1e40d1_1712068290849-gaye.png,"Lhistoire est peu connue, et pourtant elle na rien danecdotique. Quelques années avant sa mort, le chanteur américain Marvin Gaye a séjourné plusieurs mois en Belgique, entre février 1981 et août 198… [+1010 chars]","Quarante ans après la mort du chanteur américain, un trésor refait surface : des costumes et des cassettes qui contiendraient 66 morceaux inédits. Ils remontent au séjour de quelque dix-huit mois que Gaye a passé au plat pays et ont été conservés par les prop…"
Le cycliste Primoz Roglic poste une photo de ses blessures après ses deux chutes lors du Tour du Pays basque,2024,https://huffpost-focus.sirius.press/2024/04/08/311/0/1080/607/1820/1023/75/0/d3be41d_1712564556605-memories-of-stage-3-and-4-of-itzulia-feeling-a-bit-better-wishing-everyone-a-speedy-recovery-see-you-on-the-road-cycling-cyclinglife-cyclingphotos-borahansgrohe-itzulia-bandofbrothers.jpg,"CYCLISME - Primoz Roglic sen sort bien. Après avoir été pris dans une chute collective le jeudi 4 avril lors de la quatrième étape du Tour du Pays basque, le coureur a posté une photo de son corps me… [+2416 chars]","Après sa terrible chute à 33,8 kilomètres lors de la quatrième étape du Tour du Pays basque, le coureur slovène a partagé des photos montrant l’état de son corps."
Paris-Roubaix : des pavés volés au Carrefour de l’Arbre après la victoire de Mathieu van der Poel,2024,https://huffpost-focus.sirius.press/2024/04/10/92/0/686/385/1820/1023/75/0/c80d9a6_1712738186061-screenshot-2024-04-10-10-29-08.png,"CYCLISME - Détérioration dun patrimoine mythique. Les Amis de Paris-Roubaix, association en charge de lentretien des voiries de lEnfer du Nord, ont déploré ce mardi 9 avril le vol de pavés après la c… [+2346 chars]","À Gruson, dans le Nord, des pavés ont été subtilisés, au grand dam de l’association les Amis de Paris-Roubaix en charge de la préservation de l’Enfer du Nord."
"Tour des Flandres : Mathieu Van der Poel victime de jets de bière, enquête ouverte pour « coups et blessures »",2024,https://huffpost-focus.sirius.press/2024/04/03/557/0/5917/3328/1820/1023/75/0/5c578af_1712130129781-000-34n44tr.jpg,"CYCLISME - Mathieu van der Poel a certes remporté un troisième Tour des Flandres « inoubliable »dimanche 31 mars, mais sa victoire garde une toute petite pointe damertume et de houblon. Le coureur né… [+2140 chars]","Vainqueur du Tour des Flandres pour la troisième fois, Mathieu van der Poel a été reçu de la bière lors de l’ascension du Vieux Quaremont."
"Decathlon visé par une enquête fiscale, des investigations menées au siège de Villeneuve-d’Ascq",2024,https://huffpost-focus.sirius.press/2024/03/21/267/0/6048/3402/1820/1023/75/0/8c43b1b_1711033306788-000-1dz3i6.jpg,"FISCALITÉ - La comptabilité de Decathlon est dans le viseur de ladministration fiscale. Daprès des informations de La Voix du Nord ce jeudi 21 mars, le géant nordiste des articles de sport a reçu mar… [+2195 chars]",Le groupe assure que cette enquête « n’a aucun impact sur les activités de l’entreprise et sur (ses) collaborateurs ».
"La Honor Magic Watch 2 est à 62 € au lieu de 199 €, un excellent prix pour ce clone de la Huawei Watch GT 2",2024,https://images.frandroid.com/wp-content/uploads/2020/02/p9230156-copie.jpg,"La Honor Magic Watch 2 copie la fiche technique de la Huawei Watch GT 2, et ce n'est vraiment pas un défaut. En plus, la première a l'avantage d'être beaucoup moins chère que la deuxième : sur AliExp… [+4436 chars]","La Honor Magic Watch 2 copie la fiche technique de la Huawei Watch GT 2, et ce n'est vraiment pas un défaut. En plus, la première a l'avantage d'être beaucoup moins chère que la deuxième : sur AliExpress, on peut la trouve à 62 euros au lieu de 199 euros à so…"
"Xiaomi brade à moitié prix son bracelet connecté premium, le Smart Band 7 Pro",2024,https://images.frandroid.com/wp-content/uploads/2022/10/xiaomi-smart-band-7-pro-3123-scaled.jpg,"Xiaomi est réputé pour la qualité de ses bracelets connectés, au point où lun de ses récents modèles passerait presque pour une véritable montre connectée. Il sagit de la Xiaomi Smart Band 7 Pro et i… [+3984 chars]","Xiaomi est réputé pour la qualité de ses bracelets connectés, au point où l’un de ses récents modèles passerait presque pour une véritable montre connectée. Il s’agit de la Xiaomi Smart Band 7 Pro et il est en ce moment disponible pour seulement 54,99 euros a…"
Xiaomi brade son pack « À fond la santé » à moins de 100 € pour se remettre en forme avant l’été,2024,https://images.frandroid.com/wp-content/uploads/2024/04/pack-sport-xiaomi.jpg,"Le retour des beaux jours étant synonyme de reprise du sport en plein air, Xiaomi propose une nouvelle offre alléchante sur ce pack sportif bien nommé ""À fond la santé"". Celui-ci se compose du Xiaomi… [+4223 chars]","Le retour des beaux jours étant synonyme de reprise du sport en plein air, Xiaomi propose une nouvelle offre alléchante sur ce pack sportif bien nommé ""À fond la santé"". Celui-ci se compose du Xiaomi Smart Band 8 Pro, le dernier bracelet connecté premium du g…"
